title,score,url,date,author
Corpse Party: Book of Shadows Review,5.8,/articles/2013/01/23/corpse-party-book-of-shadows-review,2013-01-23T15:47:48.000Z,Scott Butterworth
FIFA Soccer 13 Vita Review,4.0,/articles/2012/10/12/fifa-soccer-13-vita-review,2012-10-12T16:12:36.000Z,Daniel Krupa
Paper Wars: Cannon Fodder Review,7.5,/articles/2011/12/08/paper-wars-cannon-fodder-review,2011-12-08T23:27:00.000Z,Lucas M. Thomas
Corpse Party Review,7.0,/articles/2011/12/05/corpse-party-review,2011-12-05T23:43:00.000Z,Ryan Clements
Where Is My Heart? Review,7.0,/articles/2011/11/23/where-is-my-heart-review,2011-11-23T22:54:00.000Z,Ryan Clements
Naruto Shippuden: Ultimate Ninja Impact Review,7.0,/articles/2011/11/08/naruto-shippuden-ultimate-ninja-impact-review,2011-11-08T01:39:00.000Z,Vince Ingenito
Fish Tank Review,6.5,/articles/2011/10/21/fish-tank-review,2011-10-21T06:58:00.000Z,Lucas M. Thomas
Persona 2: Innocent Sin Review,8.0,/articles/2011/09/24/persona-2-innocent-sin-review,2011-09-24T01:46:00.000Z,Vince Ingenito
Monochrome Racing Review,3.0,/articles/2011/08/05/monochrome-racing-review,2011-08-05T01:59:00.000Z,Lucas M. Thomas
BlazBlue: Continuum Shift II Review,7.5,/articles/2011/06/17/blazblue-continuum-shift-ii-review-2,2011-06-17T22:48:00.000Z,Ryan Clements
BlazBlue: Continuum Shift II Review,7.5,/articles/2011/06/17/blazblue-continuum-shift-ii-review-2,2011-06-17T22:48:00.000Z,Ryan Clements
LEGO Pirates of the Caribbean Review,7.5,/articles/2011/05/17/lego-pirates-of-the-caribbean-review,2011-05-17T18:21:00.000Z,Nicole Tanner
Patapon 3 Review,9.0,/articles/2011/04/21/patapon-3-review,2011-04-21T00:03:00.000Z,Greg Miller
Final Fantasy IV: The Complete Collection Review,9.0,/articles/2011/04/16/final-fantasy-iv-the-complete-collection-review,2011-04-16T00:35:00.000Z,Colin Moriarty
The Legend of Heroes: Trails in the Sky Review,8.0,/articles/2011/04/04/the-legend-of-heroes-trails-in-the-sky-review,2011-04-04T19:15:00.000Z,Neilie Johnson
WWE All Stars Review,7.0,/articles/2011/03/31/wwe-all-stars-review-2,2011-03-31T20:55:00.000Z,Greg Miller
LEGO Star Wars III: The Clone Wars PSP Review,6.0,/articles/2011/03/29/lego-star-wars-iii-the-clone-wars-psp-review,2011-03-29T00:25:00.000Z,Anthony Gallegos
The 3rd Birthday Review,8.5,/articles/2011/03/25/the-3rd-birthday-review,2011-03-25T15:00:00.000Z,Patrick Kolan 
Naruto Shippuden: Kizuna Drive Review,7.0,/articles/2011/03/24/naruto-shippuden-kizuna-drive-review,2011-03-24T17:15:00.000Z,Lucas M. Thomas
Hoard Review,7.0,/articles/2011/03/22/hoard-review-3,2011-03-22T21:55:00.000Z,Daemon Hatfield
Jikandia: The Timeless Land Review,5.5,/articles/2011/03/17/jikandia-the-timeless-land-review,2011-03-17T01:05:00.000Z,Daemon Hatfield
Dissidia 012 Final Fantasy Review,9.0,/articles/2011/03/14/dissidia-012-final-fantasy-review,2011-03-14T23:45:00.000Z,Ryan Clements
Gods Eater Burst Review,6.5,/articles/2011/03/01/gods-eater-burst-review,2011-03-01T02:22:00.000Z,Ryan Clements
Ys I & II Chronicles Review,6.5,/articles/2011/02/23/ys-i-ii-chronicles-review,2011-02-23T22:00:00.000Z,Lucas M. Thomas
Tactics Ogre: Let Us Cling Together Review,8.5,/articles/2011/02/07/tactics-ogre-let-us-cling-together-review,2011-02-07T22:00:00.000Z,Patrick Kolan
Pac-Man Championship Edition PSP Review,5.5,/articles/2011/02/05/pac-man-championship-edition-psp-review,2011-02-05T00:40:00.000Z,Daemon Hatfield
"Prinny 2: Dawn of Operation Panties, Dood! Review",7.0,/articles/2011/01/18/prinny-2-dawn-of-operation-panties-dood-review,2011-01-18T22:50:00.000Z,Ryan Clements
Angry Birds Review,7.5,/articles/2011/01/11/angry-birds-review,2011-01-11T00:37:00.000Z,Greg Miller
Hot Shots Shorties Review,5.5,/articles/2011/01/10/hot-shots-shorties-review,2011-01-10T23:55:00.000Z,Greg Miller
Hot Shots Shorties Review,5.5,/articles/2011/01/10/hot-shots-shorties-review,2011-01-10T23:55:00.000Z,Greg Miller
A Space Shooter For 2 Bucks! Review,9.0,/articles/2010/12/21/a-space-shooter-for-2-bucks-review,2010-12-21T17:40:00.000Z,Colin Moriarty
Michael Jackson: The Experience Review,5.5,/articles/2010/12/07/michael-jackson-the-experience-review-2,2010-12-07T01:15:00.000Z,Ryan Clements
Who's That Flying?! Review,8.0,/articles/2010/11/24/whos-that-flying-review,2010-11-24T20:30:00.000Z,Greg Miller
Split/Second PSP Review,5.0,/articles/2010/11/22/splitsecond-psp-review,2010-11-22T22:07:00.000Z,Arthur Gies
Ghost Recon Predator Review,6.0,/articles/2010/11/17/ghost-recon-predator-review,2010-11-17T00:37:00.000Z,Anthony Gallegos
No Heroes Allowed! Review,7.0,/articles/2010/11/13/no-heroes-allowed-review,2010-11-13T02:05:00.000Z,Ryan Clements
DJ Max Portable 3 Review,7.0,/articles/2010/10/26/dj-max-portable-3-review,2010-10-26T00:20:00.000Z,Greg Miller
God of War: Ghost of Sparta Review,9.5,/articles/2010/10/25/god-of-war-ghost-of-sparta-review,2010-10-25T16:00:00.000Z,Nicole Tanner
Gladiator Begins Review,6.5,/articles/2010/10/20/gladiator-begins-review,2010-10-20T23:10:00.000Z,Arthur Gies
Invizimals Review,7.5,/articles/2010/10/13/invizimals-review,2010-10-13T00:38:00.000Z,Jack DeVries
Cladun: This is an RPG Review,8.0,/articles/2010/10/11/cladun-this-is-an-rpg-review,2010-10-11T21:48:00.000Z,Ryan Clements
Phantasy Star Portable 2 Review,8.0,/articles/2010/10/04/phantasy-star-portable-2-review,2010-10-04T22:05:00.000Z,David Clayman
FIFA 11 Review,7.0,/articles/2010/10/01/fifa-11-review-5,2010-10-01T00:14:00.000Z,Nate Ahearn
The Lord of the Rings: Aragorn's Quest Review,5.0,/articles/2010/09/21/the-lord-of-the-rings-aragorns-quest-review,2010-09-21T17:35:00.000Z,Craig Harris
UFC Undisputed 2010 PSP Review,7.5,/articles/2010/09/15/ufc-undisputed-2010-psp-review,2010-09-15T22:37:00.000Z,Greg Miller
